genome_id,antibiotic,call
g1307.7914,ceftiofur,non-susceptible
g1307.7915,ceftiofur,susceptible
g1307.7916,ceftiofur,susceptible
g1307.7917,ceftiofur,susceptible
g1307.7918,ceftiofur,non-susceptible
g1307.7919,ceftiofur,susceptible
g1307.7920,ceftiofur,susceptible
g1307.7921,ceftiofur,non-susceptible
g1307.7922,ceftiofur,susceptible
g1307.7923,ceftiofur,susceptible
g1307.7924,ceftiofur,non-susceptible
g1307.7925,ceftiofur,susceptible
g1307.7926,ceftiofur,susceptible
g1307.7927,ceftiofur,non-susceptible
g1307.7928,ceftiofur,non-susceptible
g1307.7929,ceftiofur,non-susceptible
g1307.7930,ceftiofur,non-susceptible
g1307.7931,ceftiofur,non-susceptible
g1307.7932,ceftiofur,susceptible
g1307.7933,ceftiofur,non-susceptible
g1307.7934,ceftiofur,non-susceptible
g1307.7935,ceftiofur,non-susceptible
g1307.7936,ceftiofur,susceptible
g1307.7937,ceftiofur,non-susceptible
g1307.7938,ceftiofur,non-susceptible
g1307.7939,ceftiofur,susceptible
g1307.7940,ceftiofur,non-susceptible
g1307.7941,ceftiofur,susceptible
g1307.7942,ceftiofur,susceptible
g1307.7943,ceftiofur,susceptible
g1307.7944,ceftiofur,susceptible
g1307.7945,ceftiofur,susceptible
g1307.7946,ceftiofur,susceptible
g1307.7947,ceftiofur,susceptible
g1307.7948,ceftiofur,susceptible
g1307.7949,ceftiofur,susceptible
g1307.7950,ceftiofur,susceptible
g1307.7951,ceftiofur,non-susceptible
g1307.7952,ceftiofur,susceptible
g1307.7953,ceftiofur,susceptible
g1307.7954,ceftiofur,susceptible
g1307.7955,ceftiofur,non-susceptible
g1307.7956,ceftiofur,non-susceptible
g1307.7957,ceftiofur,susceptible
g1307.7958,ceftiofur,susceptible
g1307.7959,ceftiofur,non-susceptible
g1307.7960,ceftiofur,susceptible
g1307.7961,ceftiofur,susceptible
g1307.7962,ceftiofur,non-susceptible
g1307.7963,ceftiofur,non-susceptible
g1307.7964,ceftiofur,non-susceptible
g1307.7965,ceftiofur,susceptible
g1307.7966,ceftiofur,non-susceptible
g1307.7967,ceftiofur,non-susceptible
g1307.7968,ceftiofur,susceptible
g1307.7969,ceftiofur,susceptible
g1307.7970,ceftiofur,susceptible
g1307.7971,ceftiofur,susceptible
g1307.7972,ceftiofur,susceptible
g1307.7973,ceftiofur,susceptible
g1307.7974,ceftiofur,susceptible
g1307.7975,ceftiofur,non-susceptible
g1307.7976,ceftiofur,susceptible
g1307.7977,ceftiofur,susceptible
g1307.7978,ceftiofur,non-susceptible
g1307.7979,ceftiofur,susceptible
g1307.7980,ceftiofur,susceptible
g1307.7981,ceftiofur,non-susceptible
g1307.7982,ceftiofur,non-susceptible
g1307.7983,ceftiofur,susceptible
g1307.7984,ceftiofur,susceptible
g1307.7985,ceftiofur,susceptible
g1307.7986,ceftiofur,susceptible
g1307.7987,ceftiofur,susceptible
g1307.7988,ceftiofur,susceptible
g1307.7989,ceftiofur,susceptible
g1307.7990,ceftiofur,non-susceptible
g1307.7991,ceftiofur,susceptible
g1307.7992,ceftiofur,susceptible
g1307.7993,ceftiofur,non-susceptible
g1307.7994,ceftiofur,susceptible
g1307.7995,ceftiofur,susceptible
g1307.7996,ceftiofur,non-susceptible
g1307.7997,ceftiofur,susceptible
g1307.7998,ceftiofur,susceptible
g1307.7999,ceftiofur,susceptible
g1307.8000,ceftiofur,susceptible
g1307.8001,ceftiofur,susceptible
g1307.8002,ceftiofur,susceptible
g1307.8003,ceftiofur,non-susceptible
g1307.8004,ceftiofur,non-susceptible
g1307.8005,ceftiofur,non-susceptible
g1307.8006,ceftiofur,susceptible
g1307.8007,ceftiofur,non-susceptible
g1307.8008,ceftiofur,susceptible
g1307.8009,ceftiofur,susceptible
g1307.8010,ceftiofur,susceptible
g1307.8011,ceftiofur,susceptible
g1307.8012,ceftiofur,susceptible
g1307.8013,ceftiofur,susceptible
g1307.8014,ceftiofur,non-susceptible
g1307.8015,ceftiofur,susceptible
g1307.8016,ceftiofur,susceptible
g1307.8017,ceftiofur,non-susceptible
g1307.8018,ceftiofur,non-susceptible
g1307.8019,ceftiofur,susceptible
g1307.8020,ceftiofur,susceptible
g1307.8021,ceftiofur,non-susceptible
g1307.8022,ceftiofur,non-susceptible
g1307.8023,ceftiofur,non-susceptible
g1307.8024,ceftiofur,non-susceptible
g1307.8025,ceftiofur,susceptible
g1307.8026,ceftiofur,non-susceptible
g1307.8027,ceftiofur,susceptible
g1307.8028,ceftiofur,susceptible
g1307.8029,ceftiofur,susceptible
g1307.8030,ceftiofur,susceptible
g1307.8031,ceftiofur,susceptible
g1307.8032,ceftiofur,susceptible
g1307.8033,ceftiofur,susceptible
g1307.8034,ceftiofur,susceptible
g1307.8035,ceftiofur,susceptible
g1307.8036,ceftiofur,susceptible
g1307.8037,ceftiofur,susceptible
g1307.8038,ceftiofur,susceptible
g1307.8039,ceftiofur,non-susceptible
g1307.8040,ceftiofur,susceptible
g1307.8041,ceftiofur,susceptible
g1307.8042,ceftiofur,susceptible
g1307.8043,ceftiofur,susceptible
g1307.8044,ceftiofur,non-susceptible
g1307.8045,ceftiofur,susceptible
g1307.8046,ceftiofur,susceptible
g1307.8047,ceftiofur,susceptible
g1307.8048,ceftiofur,susceptible
g1307.8049,ceftiofur,susceptible
g1307.8050,ceftiofur,susceptible
g1307.8051,ceftiofur,susceptible
g1307.8052,ceftiofur,susceptible
g1307.8053,ceftiofur,susceptible
g1307.8054,ceftiofur,susceptible
g1307.8055,ceftiofur,susceptible
g1307.8056,ceftiofur,susceptible
g1307.8057,ceftiofur,susceptible
g1307.8058,ceftiofur,susceptible
g1307.8059,ceftiofur,susceptible
g1307.8060,ceftiofur,susceptible
g1307.8061,ceftiofur,susceptible
g1307.8062,ceftiofur,susceptible
g1307.8063,ceftiofur,susceptible
g1307.8064,ceftiofur,susceptible
g1307.8065,ceftiofur,non-susceptible
g1307.8066,ceftiofur,susceptible
g1307.8067,ceftiofur,susceptible
g1307.8068,ceftiofur,susceptible
g1307.8069,ceftiofur,susceptible
g1307.8070,ceftiofur,susceptible
g1307.8071,ceftiofur,susceptible
g1307.8072,ceftiofur,susceptible
g1307.8073,ceftiofur,susceptible
g1307.8074,ceftiofur,susceptible
g1307.8075,ceftiofur,susceptible
g1307.8076,ceftiofur,susceptible
g1307.8077,ceftiofur,susceptible
g1307.8078,ceftiofur,susceptible
g1307.8079,ceftiofur,susceptible
g1307.8080,ceftiofur,susceptible
g1307.8081,ceftiofur,susceptible
g1307.8082,ceftiofur,non-susceptible
g1307.8083,ceftiofur,susceptible
g1307.8084,ceftiofur,susceptible
g1307.8085,ceftiofur,non-susceptible
g1307.8086,ceftiofur,susceptible
g1307.8087,ceftiofur,susceptible
g1307.8088,ceftiofur,susceptible
g1307.8089,ceftiofur,susceptible
g1307.8090,ceftiofur,susceptible
g1307.8091,ceftiofur,susceptible
g1307.8092,ceftiofur,susceptible
g1307.8093,ceftiofur,susceptible
g1307.8094,ceftiofur,susceptible
g1307.8095,ceftiofur,susceptible
g1307.8096,ceftiofur,susceptible
g1307.8097,ceftiofur,susceptible
g1307.8098,ceftiofur,susceptible
g1307.8099,ceftiofur,susceptible
g1307.8100,ceftiofur,susceptible
g1307.8101,ceftiofur,susceptible
g1307.8102,ceftiofur,susceptible
g1307.8103,ceftiofur,non-susceptible
g1307.8104,ceftiofur,susceptible
g1307.8105,ceftiofur,susceptible
g1307.8106,ceftiofur,susceptible
g1307.8107,ceftiofur,susceptible
g1307.8108,ceftiofur,susceptible
g1307.8109,ceftiofur,susceptible
g1307.8110,ceftiofur,susceptible
g1307.8111,ceftiofur,susceptible
g1307.8112,ceftiofur,susceptible
g1307.8113,ceftiofur,non-susceptible
g1307.8114,ceftiofur,susceptible
g1307.8115,ceftiofur,susceptible
g1307.8116,ceftiofur,susceptible
g1307.8117,ceftiofur,susceptible
g1307.8118,ceftiofur,susceptible
g1307.8119,ceftiofur,susceptible
g1307.8120,ceftiofur,susceptible
g1307.8121,ceftiofur,susceptible
g1307.8122,ceftiofur,susceptible
g1307.8123,ceftiofur,susceptible
g1307.8124,ceftiofur,non-susceptible
g1307.8125,ceftiofur,susceptible
g1307.8126,ceftiofur,susceptible
g1307.8127,ceftiofur,susceptible
g1307.8128,ceftiofur,susceptible
g1307.8129,ceftiofur,susceptible
g1307.8130,ceftiofur,susceptible
g1307.8131,ceftiofur,susceptible
g1307.8132,ceftiofur,susceptible
g1307.8133,ceftiofur,susceptible
g1307.8134,ceftiofur,susceptible
g1307.8135,ceftiofur,susceptible
g1307.8136,ceftiofur,susceptible
g1307.8137,ceftiofur,susceptible
g1307.8138,ceftiofur,susceptible
g1307.8139,ceftiofur,susceptible
g1307.8140,ceftiofur,susceptible
g1307.8141,ceftiofur,susceptible
g1307.8142,ceftiofur,susceptible
g1307.8143,ceftiofur,susceptible
g1307.8144,ceftiofur,susceptible
g1307.8145,ceftiofur,susceptible
g1307.8146,ceftiofur,non-susceptible
g1307.8147,ceftiofur,susceptible
g1307.8148,ceftiofur,susceptible
g1307.8149,ceftiofur,susceptible
g1307.8150,ceftiofur,susceptible
g1307.8151,ceftiofur,susceptible
g1307.8152,ceftiofur,susceptible
g1307.8153,ceftiofur,susceptible
g1307.8154,ceftiofur,susceptible
g1307.8155,ceftiofur,susceptible
g1307.8156,ceftiofur,susceptible
g1307.8157,ceftiofur,susceptible
g1307.8158,ceftiofur,susceptible
g1307.8159,ceftiofur,susceptible
g1307.8160,ceftiofur,susceptible
g1307.8161,ceftiofur,susceptible
g1307.8162,ceftiofur,susceptible
g1307.8163,ceftiofur,susceptible
g1307.8164,ceftiofur,susceptible
g1307.8165,ceftiofur,susceptible
g1307.8166,ceftiofur,susceptible
g1307.8167,ceftiofur,susceptible
g1307.8168,ceftiofur,susceptible
g1307.8169,ceftiofur,susceptible
g1307.8170,ceftiofur,susceptible
g1307.8171,ceftiofur,susceptible
g1307.8172,ceftiofur,susceptible
g1307.8173,ceftiofur,susceptible
g1307.8174,ceftiofur,susceptible
g1307.8175,ceftiofur,susceptible
g1307.8176,ceftiofur,non-susceptible
g1307.8177,ceftiofur,susceptible
g1307.8178,ceftiofur,susceptible
g1307.8179,ceftiofur,susceptible
g1307.7503,penicillin,susceptible
g1307.7504,penicillin,susceptible
g1307.7505,penicillin,susceptible
g1307.7506,penicillin,susceptible
g1307.7507,penicillin,susceptible
g1307.7508,penicillin,susceptible
g1307.7509,penicillin,susceptible
g1307.7510,penicillin,susceptible
g1307.7511,penicillin,susceptible
g1307.7512,penicillin,susceptible
g1307.7513,penicillin,susceptible
g1307.7514,penicillin,susceptible
g1307.7515,penicillin,non-susceptible
g1307.7516,penicillin,non-susceptible
g1307.7517,penicillin,susceptible
g1307.7518,penicillin,susceptible
g1307.7519,penicillin,non-susceptible
g1307.7520,penicillin,susceptible
g1307.7521,penicillin,susceptible
g1307.7522,penicillin,non-susceptible
g1307.7523,penicillin,susceptible
g1307.7524,penicillin,susceptible
g1307.7525,penicillin,susceptible
g1307.7526,penicillin,susceptible
g1307.7527,penicillin,susceptible
g1307.7528,penicillin,susceptible
g1307.7529,penicillin,susceptible
g1307.7530,penicillin,susceptible
g1307.7531,penicillin,susceptible
g1307.7532,penicillin,susceptible
g1307.7533,penicillin,susceptible
g1307.7534,penicillin,susceptible
g1307.7535,penicillin,susceptible
g1307.7536,penicillin,susceptible
g1307.7537,penicillin,susceptible
g1307.7538,penicillin,non-susceptible
g1307.7539,penicillin,susceptible
g1307.7540,penicillin,susceptible
g1307.7541,penicillin,susceptible
g1307.7542,penicillin,susceptible
g1307.7543,penicillin,susceptible
g1307.7544,penicillin,susceptible
g1307.7545,penicillin,susceptible
g1307.7546,penicillin,non-susceptible
g1307.7547,penicillin,susceptible
g1307.7548,penicillin,non-susceptible
g1307.7549,penicillin,susceptible
g1307.7550,penicillin,susceptible
g1307.7551,penicillin,susceptible
g1307.7552,penicillin,susceptible
g1307.7553,penicillin,non-susceptible
g1307.7554,penicillin,susceptible
g1307.7555,penicillin,non-susceptible
g1307.7556,penicillin,susceptible
g1307.7557,penicillin,susceptible
g1307.7558,penicillin,susceptible
g1307.7559,penicillin,susceptible
g1307.7560,penicillin,susceptible
g1307.7561,penicillin,susceptible
g1307.7562,penicillin,non-susceptible
g1307.7563,penicillin,susceptible
g1307.7564,penicillin,susceptible
g1307.7565,penicillin,susceptible
g1307.7566,penicillin,susceptible
g1307.7567,penicillin,susceptible
g1307.7568,penicillin,susceptible
g1307.7569,penicillin,susceptible
g1307.7570,penicillin,susceptible
g1307.7571,penicillin,susceptible
g1307.7572,penicillin,susceptible
g1307.7573,penicillin,susceptible
g1307.7574,penicillin,susceptible
g1307.7575,penicillin,non-susceptible
g1307.7576,penicillin,susceptible
g1307.7577,penicillin,susceptible
g1307.7578,penicillin,susceptible
g1307.7579,penicillin,susceptible
g1307.7580,penicillin,susceptible
g1307.7581,penicillin,susceptible
g1307.7582,penicillin,susceptible
g1307.7583,penicillin,susceptible
g1307.7584,penicillin,susceptible
g1307.7585,penicillin,susceptible
g1307.7586,penicillin,susceptible
g1307.7587,penicillin,susceptible
g1307.7588,penicillin,non-susceptible
g1307.7589,penicillin,susceptible
g1307.7590,penicillin,susceptible
g1307.7591,penicillin,susceptible
g1307.7592,penicillin,susceptible
g1307.7593,penicillin,non-susceptible
g1307.7594,penicillin,susceptible
g1307.7595,penicillin,susceptible
g1307.7596,penicillin,susceptible
g1307.7597,penicillin,non-susceptible
g1307.7598,penicillin,non-susceptible
g1307.7599,penicillin,susceptible
g1307.7600,penicillin,susceptible
g1307.7601,penicillin,non-susceptible
g1307.7602,penicillin,non-susceptible
g1307.7603,penicillin,susceptible
g1307.7604,penicillin,susceptible
g1307.7605,penicillin,susceptible
g1307.7606,penicillin,non-susceptible
g1307.7607,penicillin,susceptible
g1307.7608,penicillin,susceptible
g1307.7609,penicillin,non-susceptible
g1307.7610,penicillin,non-susceptible
g1307.7611,penicillin,susceptible
g1307.7612,penicillin,non-susceptible
g1307.7613,penicillin,susceptible
g1307.7614,penicillin,susceptible
g1307.7615,penicillin,non-susceptible
g1307.7616,penicillin,susceptible
g1307.7617,penicillin,susceptible
g1307.7618,penicillin,susceptible
g1307.7619,penicillin,non-susceptible
g1307.7620,penicillin,susceptible
g1307.7621,penicillin,susceptible
g1307.7622,penicillin,susceptible
g1307.7623,penicillin,susceptible
g1307.7624,penicillin,susceptible
g1307.7625,penicillin,susceptible
g1307.7626,penicillin,non-susceptible
g1307.7627,penicillin,susceptible
g1307.7628,penicillin,susceptible
g1307.7629,penicillin,susceptible
g1307.7630,penicillin,non-susceptible
g1307.7631,penicillin,susceptible
g1307.7632,penicillin,susceptible
g1307.7633,penicillin,susceptible
g1307.7634,penicillin,susceptible
g1307.7635,penicillin,susceptible
g1307.7636,penicillin,susceptible
g1307.7637,penicillin,susceptible
g1307.7638,penicillin,non-susceptible
g1307.7639,penicillin,non-susceptible
g1307.7640,penicillin,susceptible
g1307.7641,penicillin,susceptible
g1307.7642,penicillin,susceptible
g1307.7643,penicillin,susceptible
g1307.7644,penicillin,susceptible
g1307.7645,penicillin,susceptible
g1307.7646,penicillin,susceptible
g1307.7647,penicillin,susceptible
g1307.7648,penicillin,susceptible
g1307.7649,penicillin,susceptible
g1307.7650,penicillin,non-susceptible
g1307.7651,penicillin,non-susceptible
g1307.7652,penicillin,susceptible
g1307.7653,penicillin,non-susceptible
g1307.7654,penicillin,susceptible
g1307.7655,penicillin,non-susceptible
g1307.7656,penicillin,susceptible
g1307.7657,penicillin,susceptible
g1307.7658,penicillin,susceptible
g1307.7659,penicillin,non-susceptible
g1307.7660,penicillin,non-susceptible
g1307.7661,penicillin,susceptible
g1307.7662,penicillin,susceptible
g1307.7663,penicillin,susceptible
g1307.7664,penicillin,non-susceptible
g1307.7665,penicillin,susceptible
g1307.7666,penicillin,susceptible
g1307.7667,penicillin,susceptible
g1307.7668,penicillin,susceptible
g1307.7669,penicillin,non-susceptible
g1307.7670,penicillin,non-susceptible
g1307.7671,penicillin,non-susceptible
g1307.7672,penicillin,non-susceptible
g1307.7673,penicillin,non-susceptible
g1307.7674,penicillin,non-susceptible
g1307.7675,penicillin,susceptible
g1307.7676,penicillin,susceptible
g1307.7677,penicillin,susceptible
g1307.7678,penicillin,susceptible
g1307.7679,penicillin,susceptible
g1307.7680,penicillin,non-susceptible
